OrderID,OrderDate,ProductName,Hardness,Quantity,Color,Spec
5864,2017-07-10,NBR Rubber Roller,35,11,Yellow,20*39*627
5865,2017-07-10,Food-Grade Silicone Roller,55,123,Yellow,25*42*578
5866,2017-07-11,Custom Rubber Roller,51,117,Gray,27*44*531
5867,2017-07-11,Static Dissipative Roller,37,183,Navy,23*43*668
5868,2017-07-11,Food-Grade Silicone Roller,47,42,White,25*39*422
5869,2017-07-11,Food-Grade Silicone Roller,41,64,Pink,24*42*472
5870,2017-07-12,Flexo Printing Roller,32,150,Black,23*35*879
5871,2017-07-12,Flexo Printing Roller,47,7,Yellow,28*32*672
5872,2017-07-13,NBR Rubber Roller,41,152,Navy,23*43*576
5873,2017-07-13,PCB Lamination Roller,65,27,Dark Green,28*40*521
5874,2017-07-16,Glass Polishing Roller,33,96,Gray,20*36*447
5875,2017-07-17,Gravure Printing Roller,31,118,Black,30*43*510
5876,2017-07-17,Manual Adhesive Roller,39,194,Black,24*37*521
5877,2017-07-17,Gravure Printing Roller,32,164,Gray,29*34*704
5878,2017-07-17,Synthetic Rubber Dust Collection Roller,36,140,Purple,23*37*510
5879,2017-07-17,PCB Lamination Roller,57,96,Dark Green,30*49*495
5880,2017-07-17,NBR Rubber Roller,33,131,White,30*32*682
5881,2017-07-18,Glass Polishing Roller,32,152,Purple,26*35*416
5882,2017-07-19,PU Coating Roller,64,22,Red,22*38*652
5883,2017-07-19,NBR Rubber Roller,49,86,Dark Blue,20*38*425
5884,2017-07-20,Glass Polishing Roller,27,152,Dark Blue,21*36*539
5885,2017-07-20,IIR Rubber Dust Collection Roller,34,169,Light Blue,25*40*465
5886,2017-07-22,Synthetic Rubber Dust Collection Roller,42,132,Navy,21*39*556
5887,2017-07-22,NBR Rubber Roller,49,107,White,29*34*653
5888,2017-07-22,Food-Grade Silicone Roller,41,37,Dark Blue,21*43*541
5889,2017-07-23,IIR Rubber Dust Collection Roller,31,92,Orange,25*33*618
5890,2017-07-23,VITON Heat Press Roller,59,120,Dark Green,24*44*416
5891,2017-07-23,High-Viscosity Cleaning Roller,18,32,Dark Blue,27*29*414
5892,2017-07-23,Static Dissipative Roller,26,187,Orange,20*29*498
5893,2017-07-24,PCB Lamination Roller,61,86,Light Blue,25*50*469
5894,2017-07-24,PCB Lamination Roller,61,200,Red,27*43*448
5895,2017-07-25,Steel Coil Tension Roller,76,15,Gray,26*37*629
5896,2017-07-26,PCB Lamination Roller,55,179,White,30*44*405
5897,2017-07-27,Woodworking Infeed Roller,48,36,Light Blue,23*31*429
5898,2017-07-27,Flexo Printing Roller,47,49,Red,24*32*541
5899,2017-07-28,Glass Polishing Roller,30,54,White,20*29*518
5900,2017-07-28,Steel Coil Tension Roller,78,187,Yellow,28*60*694
5901,2017-07-28,PCB Lamination Roller,60,185,Pink,21*44*539
5902,2017-07-28,VITON Heat Press Roller,68,117,Black,22*42*800
5903,2017-07-28,NBR Rubber Roller,38,135,Red,28*34*589
5904,2017-07-29,Steel Coil Tension Roller,81,16,Dark Blue,22*38*703
5905,2017-07-29,High-Viscosity Cleaning Roller,18,146,Light Blue,26*36*578
5906,2017-07-30,Conveyor Silicone Belt,49,181,Yellow,31*59*927
5907,2017-07-31,Flexo Printing Roller,36,155,Navy,25*38*792
5908,2017-07-31,Manual Adhesive Roller,22,11,White,21*26*506
5909,2017-08-01,Offset Printing Rubber Roller,34,143,Gray,23*31*636
5910,2017-08-01,Woodworking Infeed Roller,40,123,Red,22*28*428
5911,2017-08-01,Arc Surface Laminating Roller,39,81,Dark Green,26*29*652
5912,2017-08-01,Steel Coil Tension Roller,88,142,Red,29*52*515
5913,2017-08-02,PU Coating Roller,67,137,Navy,31*54*779
5914,2017-08-02,Custom Rubber Roller,53,133,Gray,28*37*537
5915,2017-08-03,Steel Coil Tension Roller,84,148,Navy,34*45*516
5916,2017-08-04,High-Viscosity Cleaning Roller,27,187,Light Blue,27*33*567
5917,2017-08-06,Gravure Printing Roller,25,103,Light Blue,21*44*780
5918,2017-08-07,Flexo Printing Roller,33,154,Light Blue,23*32*405
5919,2017-08-08,Steel Coil Tension Roller,80,122,Dark Blue,21*42*723
5920,2017-08-09,Arc Surface Laminating Roller,51,42,Light Blue,22*38*768
5921,2017-08-10,Glass Polishing Roller,32,165,Gray,26*36*495
5922,2017-08-10,PU Coating Roller,62,43,Red,24*36*809
5923,2017-08-12,Arc Surface Laminating Roller,36,183,Orange,24*37*679
5924,2017-08-12,Offset Printing Rubber Roller,30,35,Dark Blue,23*32*582
5925,2017-08-13,Flexo Printing Roller,44,147,White,24*42*807
5926,2017-08-13,NBR Rubber Roller,48,77,Yellow,20*40*406
5927,2017-08-13,Gravure Printing Roller,37,39,Gray,30*33*860
5928,2017-08-14,High-Viscosity Cleaning Roller,28,117,Red,25*40*588
5929,2017-08-14,VITON Heat Press Roller,56,175,Black,31*44*603
5930,2017-08-14,Textile Squeeze Roller,45,156,Navy,22*27*697
5931,2017-08-14,Gravure Printing Roller,29,184,Navy,30*37*747
5932,2017-08-14,Flexo Printing Roller,50,94,Purple,28*32*719
5933,2017-08-15,Woodworking Infeed Roller,38,195,Dark Blue,20*30*499
5934,2017-08-15,Glass Polishing Roller,34,10,Black,20*36*619
5935,2017-08-15,IIR Rubber Dust Collection Roller,34,190,Dark Green,22*30*587
5936,2017-08-16,Manual Adhesive Roller,25,69,Red,24*27*345
5937,2017-08-16,Anti-Static Silicone Roller,47,156,Dark Blue,27*41*754
5938,2017-08-16,NBR Rubber Roller,42,52,Navy,22*33*529
5939,2017-08-17,Static Dissipative Roller,51,150,Navy,23*42*799
5940,2017-08-17,Conveyor Silicone Belt,49,193,White,31*51*966
5941,2017-08-18,PU Coating Roller,65,143,Orange,35*50*577
5942,2017-08-21,VITON Heat Press Roller,59,145,Black,27*48*791
5943,2017-08-21,Conveyor Silicone Belt,58,179,Black,38*60*827
5944,2017-08-22,Arc Surface Laminating Roller,44,154,Black,26*45*681
5945,2017-08-23,PCB Lamination Roller,65,129,Light Blue,24*38*744
5946,2017-08-23,Static Dissipative Roller,40,41,Navy,28*45*637
5947,2017-08-25,PCB Lamination Roller,67,174,Dark Blue,30*40*778
5948,2017-08-25,Flexo Printing Roller,33,23,Gray,23*32*613
5949,2017-08-26,IIR Rubber Dust Collection Roller,32,107,Dark Green,22*32*542
5950,2017-08-27,Glass Polishing Roller,33,181,White,20*29*636
5951,2017-08-27,Woodworking Infeed Roller,50,72,Gray,20*36*689
5952,2017-08-28,Synthetic Rubber Dust Collection Roller,43,83,Light Blue,22*37*564
5953,2017-08-28,NBR Rubber Roller,36,120,Pink,26*31*683
5954,2017-08-28,VITON Heat Press Roller,55,43,Pink,25*36*646
5955,2017-08-28,Food-Grade Silicone Roller,53,5,Yellow,23*32*583
5956,2017-08-29,Manual Adhesive Roller,37,10,Navy,25*41*522
5957,2017-08-30,PCB Lamination Roller,68,83,Red,22*41*694
5958,2017-09-01,NBR Rubber Roller,46,38,Yellow,24*39*571
5959,2017-09-01,Glass Polishing Roller,35,179,Navy,21*31*400
5960,2017-09-01,Flexo Printing Roller,40,100,White,26*43*897
5961,2017-09-01,Glass Polishing Roller,31,160,Light Blue,25*32*539
5962,2017-09-03,Conveyor Silicone Belt,42,169,Gray,34*41*566
5963,2017-09-04,VITON Heat Press Roller,63,70,Gray,23*40*738
5964,2017-09-05,VITON Heat Press Roller,65,47,Red,20*48*693
5965,2017-09-05,Flexo Printing Roller,47,197,Dark Blue,25*37*663
5966,2017-09-07,Offset Printing Rubber Roller,35,149,Dark Blue,23*28*523
5967,2017-09-07,Synthetic Rubber Dust Collection Roller,38,188,Yellow,22*27*686
5968,2017-09-08,Static Dissipative Roller,33,161,Black,22*45*685
5969,2017-09-09,Synthetic Rubber Dust Collection Roller,40,41,Dark Blue,18*33*748
5970,2017-09-11,High-Viscosity Cleaning Roller,18,41,Orange,25*29*552
5971,2017-09-11,High-Viscosity Cleaning Roller,20,143,Dark Blue,26*37*479
5972,2017-09-13,NBR Rubber Roller,34,168,Red,28*45*636
5973,2017-09-14,Anti-Static Silicone Roller,57,160,Light Blue,28*36*792
5974,2017-09-15,IIR Rubber Dust Collection Roller,31,147,Black,23*35*468
5975,2017-09-15,Glass Polishing Roller,29,154,Yellow,25*29*407
5976,2017-09-17,Conveyor Silicone Belt,57,60,Pink,37*49*904
5977,2017-09-17,Manual Adhesive Roller,40,122,Purple,24*32*345
5978,2017-09-18,Flexo Printing Roller,40,67,Gray,24*44*850
5979,2017-09-18,Gravure Printing Roller,34,48,Pink,29*39*596
5980,2017-09-19,Offset Printing Rubber Roller,32,8,Light Blue,24*38*576
5981,2017-09-20,Anti-Static Silicone Roller,48,22,Black,21*34*657
5982,2017-09-21,IIR Rubber Dust Collection Roller,33,182,Black,20*32*474
5983,2017-09-22,VITON Heat Press Roller,56,123,Light Blue,21*36*403
5984,2017-09-23,Arc Surface Laminating Roller,45,67,Black,23*28*606
5985,2017-09-24,Anti-Static Silicone Roller,45,143,Gray,24*49*604
5986,2017-09-25,Synthetic Rubber Dust Collection Roller,35,123,Light Blue,22*39*431
5987,2017-09-26,Food-Grade Silicone Roller,57,169,Gray,24*42*589
5988,2017-09-26,Glass Polishing Roller,26,151,Purple,25*31*547
5989,2017-09-26,Offset Printing Rubber Roller,36,32,White,22*35*596
5990,2017-09-27,Textile Squeeze Roller,36,181,White,19*36*643
5991,2017-09-27,Food-Grade Silicone Roller,59,73,Yellow,24*42*599
5992,2017-09-28,PU Coating Roller,61,131,Purple,20*54*895
5993,2017-09-29,Food-Grade Silicone Roller,42,132,Red,23*31*459
5994,2017-09-29,Anti-Static Silicone Roller,60,119,White,26*39*497
5995,2017-09-30,IIR Rubber Dust Collection Roller,38,82,Yellow,25*37*457
5996,2017-09-30,Static Dissipative Roller,42,28,Dark Green,20*33*625
5997,2017-10-01,Synthetic Rubber Dust Collection Roller,42,112,Dark Blue,22*27*527
5998,2017-10-02,PCB Lamination Roller,68,36,Red,27*41*773
5999,2017-10-02,Anti-Static Silicone Roller,49,58,Orange,28*31*847
6000,2017-10-05,Offset Printing Rubber Roller,30,95,Orange,22*38*682
6001,2017-10-07,Flexo Printing Roller,32,101,White,25*32*813
6002,2017-10-07,PU Coating Roller,67,190,Pink,21*43*807
6003,2017-10-07,Food-Grade Silicone Roller,42,95,Red,23*33*480
6004,2017-10-08,Gravure Printing Roller,37,37,Red,22*42*666
6005,2017-10-08,Woodworking Infeed Roller,43,96,Pink,22*38*492
6006,2017-10-08,Static Dissipative Roller,35,93,Dark Green,23*30*566
6007,2017-10-08,Gravure Printing Roller,39,93,Light Blue,29*36*502
6008,2017-10-08,Synthetic Rubber Dust Collection Roller,35,38,Navy,23*34*798
6009,2017-10-09,PCB Lamination Roller,54,90,Navy,25*46*683
6010,2017-10-10,Anti-Static Silicone Roller,46,60,Dark Blue,29*34*453
6011,2017-10-11,PCB Lamination Roller,58,159,Red,26*47*705
6012,2017-10-11,Conveyor Silicone Belt,47,184,Yellow,38*56*895
6013,2017-10-13,Manual Adhesive Roller,38,163,Orange,24*35*501
6014,2017-10-13,VITON Heat Press Roller,68,98,Dark Green,28*37*531
6015,2017-10-14,Textile Squeeze Roller,36,34,Gray,18*32*498
6016,2017-10-14,Offset Printing Rubber Roller,37,128,Dark Green,25*28*528
6017,2017-10-15,Static Dissipative Roller,40,28,Dark Green,28*41*411
6018,2017-10-16,Food-Grade Silicone Roller,42,185,Navy,23*33*485
6019,2017-10-16,Anti-Static Silicone Roller,56,120,Pink,22*35*558
6020,2017-10-17,Glass Polishing Roller,31,83,Navy,24*28*639
6021,2017-10-18,Food-Grade Silicone Roller,40,19,Purple,23*32*409
6022,2017-10-20,Steel Coil Tension Roller,87,168,Gray,24*54*894
6023,2017-10-20,Static Dissipative Roller,48,75,Red,27*44*747
6024,2017-10-20,Offset Printing Rubber Roller,20,169,Navy,21*31*611
6025,2017-10-22,Manual Adhesive Roller,28,122,Yellow,22*28*552
6026,2017-10-23,NBR Rubber Roller,46,114,White,29*38*684
6027,2017-10-23,Synthetic Rubber Dust Collection Roller,38,104,White,21*32*473
6028,2017-10-24,Arc Surface Laminating Roller,37,174,Yellow,21*38*688
6029,2017-10-25,Synthetic Rubber Dust Collection Roller,44,31,Pink,21*31*649
6030,2017-10-25,VITON Heat Press Roller,51,44,White,25*43*716
6031,2017-10-25,Arc Surface Laminating Roller,51,140,Orange,25*39*665
6032,2017-10-25,Woodworking Infeed Roller,39,147,Yellow,23*37*532
6033,2017-10-25,PU Coating Roller,60,199,Red,30*37*482
6034,2017-10-25,Woodworking Infeed Roller,38,61,Purple,24*30*468
6035,2017-10-25,Synthetic Rubber Dust Collection Roller,43,189,Red,23*40*689
6036,2017-10-26,Food-Grade Silicone Roller,44,123,Yellow,24*37*575
6037,2017-10-27,NBR Rubber Roller,41,134,Gray,27*39*550
6038,2017-10-29,Textile Squeeze Roller,37,33,Black,21*34*449
6039,2017-10-31,Woodworking Infeed Roller,38,140,Orange,23*31*688
6040,2017-11-01,Textile Squeeze Roller,30,142,Red,25*28*565
6041,2017-11-01,Static Dissipative Roller,54,121,Black,20*37*442
6042,2017-11-01,Glass Polishing Roller,32,83,Pink,26*28*551
6043,2017-11-01,NBR Rubber Roller,41,180,Dark Blue,22*35*418
6044,2017-11-02,Offset Printing Rubber Roller,25,143,Yellow,22*27*604
6045,2017-11-02,Food-Grade Silicone Roller,54,109,Red,20*40*483
6046,2017-11-03,PU Coating Roller,66,32,White,25*47*655
6047,2017-11-03,PCB Lamination Roller,63,16,Gray,22*45*800
6048,2017-11-05,Manual Adhesive Roller,32,25,Yellow,24*29*379
6049,2017-11-06,High-Viscosity Cleaning Roller,15,26,Dark Green,25*32*532
6050,2017-11-06,Conveyor Silicone Belt,45,177,Dark Green,30*49*599
6051,2017-11-07,VITON Heat Press Roller,65,79,Dark Green,32*47*611
6052,2017-11-09,NBR Rubber Roller,32,87,Orange,28*45*637
6053,2017-11-10,Woodworking Infeed Roller,35,79,Purple,24*26*463
6054,2017-11-10,VITON Heat Press Roller,63,99,Purple,22*33*624
6055,2017-11-11,Manual Adhesive Roller,36,110,Dark Green,22*29*324
6056,2017-11-12,Synthetic Rubber Dust Collection Roller,41,148,Dark Blue,19*32*481
6057,2017-11-12,Flexo Printing Roller,38,84,Red,24*37*470
6058,2017-11-14,Conveyor Silicone Belt,56,167,Pink,38*48*867
6059,2017-11-14,Woodworking Infeed Roller,43,176,Orange,22*30*454
6060,2017-11-14,Arc Surface Laminating Roller,42,91,Dark Green,22*28*511
6061,2017-11-14,NBR Rubber Roller,31,69,Gray,27*32*438
6062,2017-11-16,Glass Polishing Roller,29,53,Orange,23*29*624
6063,2017-11-16,High-Viscosity Cleaning Roller,17,178,Gray,25*31*443
6064,2017-11-16,Offset Printing Rubber Roller,26,23,Purple,22*29*458
6065,2017-11-19,High-Viscosity Cleaning Roller,27,137,Black,28*38*588
6066,2017-11-20,NBR Rubber Roller,38,35,Red,20*41*683
6067,2017-11-20,Offset Printing Rubber Roller,35,21,Dark Blue,20*36*692
6068,2017-11-21,High-Viscosity Cleaning Roller,30,169,Yellow,27*37*475
6069,2017-11-21,Woodworking Infeed Roller,36,163,Yellow,24*39*661
6070,2017-11-22,Offset Printing Rubber Roller,36,74,Yellow,21*33*402
6071,2017-11-23,Conveyor Silicone Belt,46,140,Purple,35*49*911
6072,2017-11-23,Flexo Printing Roller,44,49,Yellow,27*38*872
6073,2017-11-23,Woodworking Infeed Roller,37,66,White,21*40*625
6074,2017-11-24,Offset Printing Rubber Roller,31,100,Navy,20*30*669
6075,2017-11-24,Anti-Static Silicone Roller,40,34,Light Blue,26*40*805
6076,2017-11-24,Arc Surface Laminating Roller,46,59,Pink,21*44*647
6077,2017-11-26,Synthetic Rubber Dust Collection Roller,35,52,Yellow,19*28*499
6078,2017-11-26,Food-Grade Silicone Roller,58,68,Navy,23*29*481
6079,2017-11-28,PCB Lamination Roller,60,81,Pink,29*41*479
6080,2017-11-29,Custom Rubber Roller,39,156,Gray,27*48*802
6081,2017-11-29,Steel Coil Tension Roller,90,152,Black,35*55*568
6082,2017-11-29,Glass Polishing Roller,31,114,Dark Green,20*34*567
6083,2017-11-30,PU Coating Roller,62,75,Gray,24*36*526
6084,2017-11-30,Steel Coil Tension Roller,71,129,Purple,31*57*565
6085,2017-12-01,Gravure Printing Roller,37,92,Yellow,26*40*673
6086,2017-12-01,Gravure Printing Roller,45,194,Black,24*38*890
6087,2017-12-02,Food-Grade Silicone Roller,58,96,Dark Green,24*34*455
6088,2017-12-03,Anti-Static Silicone Roller,51,97,Orange,24*45*888
6089,2017-12-03,Flexo Printing Roller,49,145,Pink,22*35*451
6090,2017-12-05,PCB Lamination Roller,63,46,Dark Green,23*35*602
6091,2017-12-07,Gravure Printing Roller,29,111,Yellow,27*35*604
6092,2017-12-08,Offset Printing Rubber Roller,36,11,Red,22*29*441
6093,2017-12-09,Synthetic Rubber Dust Collection Roller,35,10,Dark Green,24*27*407
6094,2017-12-09,PCB Lamination Roller,65,162,White,32*40*594
6095,2017-12-09,Woodworking Infeed Roller,44,25,Dark Blue,24*38*572
6096,2017-12-10,Arc Surface Laminating Roller,52,60,Orange,26*28*751
6097,2017-12-11,Manual Adhesive Roller,20,131,Pink,21*39*543
6098,2017-12-12,Food-Grade Silicone Roller,55,79,Pink,22*30*597
6099,2017-12-12,Synthetic Rubber Dust Collection Roller,35,189,White,20*36*632
6100,2017-12-12,Flexo Printing Roller,34,127,Red,22*32*669
6101,2017-12-13,Custom Rubber Roller,57,64,Dark Green,28*44*506
6102,2017-12-13,Woodworking Infeed Roller,35,19,Pink,22*34*605
6103,2017-12-14,Offset Printing Rubber Roller,27,33,Orange,21*28*445
6104,2017-12-15,Gravure Printing Roller,34,142,Orange,22*36*595
6105,2017-12-15,PU Coating Roller,62,85,Dark Blue,29*49*698
6106,2017-12-16,Flexo Printing Roller,40,156,Yellow,26*31*510
6107,2017-12-18,Food-Grade Silicone Roller,41,92,Light Blue,24*40*473
6108,2017-12-18,Textile Squeeze Roller,34,117,Dark Green,24*27*575
6109,2017-12-18,Arc Surface Laminating Roller,50,156,Red,26*43*574
6110,2017-12-19,High-Viscosity Cleaning Roller,15,153,Navy,25*38*576
6111,2017-12-19,Synthetic Rubber Dust Collection Roller,45,159,Orange,20*26*659
6112,2017-12-20,Food-Grade Silicone Roller,50,100,Dark Blue,24*42*495
6113,2017-12-20,Flexo Printing Roller,44,173,Red,25*30*481
6114,2017-12-20,Offset Printing Rubber Roller,39,63,Light Blue,22*33*573
6115,2017-12-23,Food-Grade Silicone Roller,40,166,Black,23*43*414
6116,2017-12-23,Steel Coil Tension Roller,85,167,Dark Blue,20*40*742
6117,2017-12-24,Textile Squeeze Roller,48,165,Red,21*31*406
6118,2017-12-25,Woodworking Infeed Roller,48,37,Black,23*37*674
6119,2017-12-26,Anti-Static Silicone Roller,53,158,Pink,29*41*593
6120,2017-12-28,Anti-Static Silicone Roller,45,142,Yellow,21*48*553
6121,2017-12-29,High-Viscosity Cleaning Roller,22,181,Gray,25*33*554
6122,2017-12-30,Conveyor Silicone Belt,45,151,White,33*56*659
6123,2018-01-01,Anti-Static Silicone Roller,49,113,Red,23*34*605
6124,2018-01-02,Steel Coil Tension Roller,88,89,Black,20*54*661
6125,2018-01-04,Static Dissipative Roller,42,103,Black,28*31*409
6126,2018-01-04,High-Viscosity Cleaning Roller,23,134,Gray,28*36*547
6127,2018-01-04,Glass Polishing Roller,30,80,Yellow,22*29*640
6128,2018-01-05,Glass Polishing Roller,26,17,Purple,24*30*598
6129,2018-01-05,Arc Surface Laminating Roller,35,78,Red,23*40*729
6130,2018-01-05,NBR Rubber Roller,31,147,Purple,25*33*651
6131,2018-01-06,Food-Grade Silicone Roller,60,14,Purple,24*40*540
6132,2018-01-06,Woodworking Infeed Roller,41,161,Light Blue,22*36*585
6133,2018-01-06,Conveyor Silicone Belt,44,16,White,31*57*746
6134,2018-01-06,High-Viscosity Cleaning Roller,29,145,Gray,25*39*448
6135,2018-01-08,Gravure Printing Roller,34,121,Red,25*32*863
6136,2018-01-08,Textile Squeeze Roller,48,36,Yellow,21*26*468
6137,2018-01-08,Anti-Static Silicone Roller,43,195,Pink,25*34*484
6138,2018-01-09,PCB Lamination Roller,68,181,Purple,21*41*498
6139,2018-01-09,PU Coating Roller,65,93,Dark Green,23*37*416
6140,2018-01-09,High-Viscosity Cleaning Roller,20,15,Red,26*36*409
6141,2018-01-10,Gravure Printing Roller,43,200,Red,29*35*612
6142,2018-01-10,High-Viscosity Cleaning Roller,15,133,Gray,28*38*423
6143,2018-01-11,Glass Polishing Roller,25,95,Dark Blue,25*33*548
6144,2018-01-12,Arc Surface Laminating Roller,52,135,Dark Green,21*28*661
6145,2018-01-12,Gravure Printing Roller,37,151,Gray,27*42*709
6146,2018-01-12,Steel Coil Tension Roller,81,64,Dark Green,35*57*783
6147,2018-01-13,Conveyor Silicone Belt,49,45,Red,36*59*780
6148,2018-01-15,Synthetic Rubber Dust Collection Roller,44,184,Light Blue,25*39*423
6149,2018-01-16,Synthetic Rubber Dust Collection Roller,35,115,Dark Green,18*32*656
6150,2018-01-16,Steel Coil Tension Roller,74,87,Red,24*57*653
6151,2018-01-17,Food-Grade Silicone Roller,58,30,Red,22*26*583
6152,2018-01-17,PU Coating Roller,67,191,Yellow,27*47*696
6153,2018-01-18,Custom Rubber Roller,31,39,Light Blue,25*46*786
6154,2018-01-18,Arc Surface Laminating Roller,48,59,Purple,26*44*597
6155,2018-01-19,Food-Grade Silicone Roller,46,39,Dark Blue,20*26*565
6156,2018-01-20,PCB Lamination Roller,61,91,Pink,30*47*678
6157,2018-01-22,Manual Adhesive Roller,28,145,Yellow,20*34*532
6158,2018-01-23,IIR Rubber Dust Collection Roller,39,167,Navy,23*26*584
6159,2018-01-24,Manual Adhesive Roller,31,84,Yellow,22*30*320
6160,2018-01-26,Offset Printing Rubber Roller,27,115,Red,22*39*429
6161,2018-01-26,Arc Surface Laminating Roller,53,79,White,21*42*592
6162,2018-01-26,Woodworking Infeed Roller,35,123,Light Blue,22*39*579
6163,2018-01-27,Woodworking Infeed Roller,43,54,Dark Blue,20*29*552
6164,2018-01-27,Custom Rubber Roller,50,151,Yellow,29*46*537
6165,2018-01-27,NBR Rubber Roller,31,120,Light Blue,29*41*508
6166,2018-01-28,Conveyor Silicone Belt,60,128,White,30*48*751
6167,2018-01-28,PU Coating Roller,60,94,Dark Blue,20*42*647
6168,2018-01-29,NBR Rubber Roller,30,197,Yellow,22*31*476
