OrderID,ProductName,BOMLineNo,PartName,MaterialSpec,Qty,Unit,Notes
241,Woodworking Infeed Roller,2,Rubber Compound (Cover),Hardness ~ 49 Shore A,3.97,kg,Ring volume calculation for rubber cover
241,Woodworking Infeed Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,2400.0,ml,Estimated usage scaled by quantity
241,Woodworking Infeed Roller,4,End Caps (if applicable),Steel or Aluminum,80,pieces,2 end caps per roller
241,Woodworking Infeed Roller,5,Bearings,Ball/Tapered Roller Bearing,80,pieces,2 bearings per roller
241,Woodworking Infeed Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
241,Woodworking Infeed Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
242,Arc Surface Laminating Roller,1,Roller Core (Shaft),Steel (Arc Lamination),44,piece,Inner diameter ~ 23.0mm; length ~ 623.0mm
242,Arc Surface Laminating Roller,2,Arc Lamination Rubber,Hardness ~ 50 Shore A,26.52,kg,Ring volume calculation for rubber cover
242,Arc Surface Laminating Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,2640.0,ml,Estimated usage scaled by quantity
242,Arc Surface Laminating Roller,4,End Caps (if applicable),Steel or Aluminum,88,pieces,2 end caps per roller
242,Arc Surface Laminating Roller,5,Bearings,Ball/Tapered Roller Bearing,88,pieces,2 bearings per roller
242,Arc Surface Laminating Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
242,Arc Surface Laminating Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
243,Custom Rubber Roller,1,Roller Core (Shaft),Generic Steel (Custom),189,piece,Inner diameter ~ 31.0mm; length ~ 627.0mm
243,Custom Rubber Roller,2,Custom Rubber Compound,Hardness ~ 44 Shore A,62.54,kg,Ring volume calculation for rubber cover
243,Custom Rubber Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,9450.0,ml,Estimated usage scaled by quantity
243,Custom Rubber Roller,4,End Caps (if applicable),Steel or Aluminum,378,pieces,2 end caps per roller
243,Custom Rubber Roller,5,Bearings,Ball/Tapered Roller Bearing,378,pieces,2 bearings per roller
243,Custom Rubber Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
243,Custom Rubber Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
244,Manual Adhesive Roller,1,Roller Core (Shaft),Aluminum (Manual Roller),59,piece,Inner diameter ~ 21.0mm; length ~ 343.0mm
244,Manual Adhesive Roller,2,Adhesive Roller Cover,Hardness ~ 22 Shore A,11.93,kg,Ring volume calculation for rubber cover
244,Manual Adhesive Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,2360.0,ml,Estimated usage scaled by quantity
244,Manual Adhesive Roller,4,End Caps (if applicable),Steel or Aluminum,118,pieces,2 end caps per roller
244,Manual Adhesive Roller,5,Bearings,Ball/Tapered Roller Bearing,118,pieces,2 bearings per roller
244,Manual Adhesive Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
244,Manual Adhesive Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
245,IIR Rubber Dust Collection Roller,1,Roller Core (Shaft),Carbon Steel (Dust Coll.),100,piece,Inner diameter ~ 21.0mm; length ~ 446.0mm
245,IIR Rubber Dust Collection Roller,2,IIR Rubber Cover,Hardness ~ 33 Shore A,9.88,kg,Ring volume calculation for rubber cover
245,IIR Rubber Dust Collection Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,4000.0,ml,Estimated usage scaled by quantity
245,IIR Rubber Dust Collection Roller,4,End Caps (if applicable),Steel or Aluminum,200,pieces,2 end caps per roller
245,IIR Rubber Dust Collection Roller,5,Bearings,Ball/Tapered Roller Bearing,200,pieces,2 bearings per roller
245,IIR Rubber Dust Collection Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
245,IIR Rubber Dust Collection Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
246,Conveyor Silicone Belt,1,Roller Core (Shaft),Steel Reinforced Belt,110,piece,Inner diameter ~ 33.0mm; length ~ 978.0mm
246,Conveyor Silicone Belt,2,Conveyor Silicone Belt,Hardness ~ 49 Shore A,143.28,kg,Ring volume calculation for rubber cover
246,Conveyor Silicone Belt,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,3300.0,ml,Estimated usage scaled by quantity
246,Conveyor Silicone Belt,4,End Caps (if applicable),Steel or Aluminum,220,pieces,2 end caps per roller
246,Conveyor Silicone Belt,5,Bearings,Ball/Tapered Roller Bearing,220,pieces,2 bearings per roller
246,Conveyor Silicone Belt,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
246,Conveyor Silicone Belt,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
247,Textile Squeeze Roller,1,Roller Core (Shaft),Steel (Textile Grade),52,piece,Inner diameter ~ 24.0mm; length ~ 462.0mm
247,Textile Squeeze Roller,2,Textile Rubber Compound,Hardness ~ 48 Shore A,14.08,kg,Ring volume calculation for rubber cover
247,Textile Squeeze Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,2860.0,ml,Estimated usage scaled by quantity
247,Textile Squeeze Roller,4,End Caps (if applicable),Steel or Aluminum,104,pieces,2 end caps per roller
247,Textile Squeeze Roller,5,Bearings,Ball/Tapered Roller Bearing,104,pieces,2 bearings per roller
247,Textile Squeeze Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
247,Textile Squeeze Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
248,Manual Adhesive Roller,1,Roller Core (Shaft),Aluminum (Manual Roller),187,piece,Inner diameter ~ 21.0mm; length ~ 421.0mm
248,Manual Adhesive Roller,2,Adhesive Roller Cover,Hardness ~ 31 Shore A,25.97,kg,Ring volume calculation for rubber cover
248,Manual Adhesive Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,7480.0,ml,Estimated usage scaled by quantity
248,Manual Adhesive Roller,4,End Caps (if applicable),Steel or Aluminum,374,pieces,2 end caps per roller
248,Manual Adhesive Roller,5,Bearings,Ball/Tapered Roller Bearing,374,pieces,2 bearings per roller
248,Manual Adhesive Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
248,Manual Adhesive Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
249,IIR Rubber Dust Collection Roller,1,Roller Core (Shaft),Carbon Steel (Dust Coll.),142,piece,Inner diameter ~ 23.0mm; length ~ 437.0mm
249,IIR Rubber Dust Collection Roller,2,IIR Rubber Cover,Hardness ~ 33 Shore A,8.6,kg,Ring volume calculation for rubber cover
249,IIR Rubber Dust Collection Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,5680.0,ml,Estimated usage scaled by quantity
249,IIR Rubber Dust Collection Roller,4,End Caps (if applicable),Steel or Aluminum,284,pieces,2 end caps per roller
249,IIR Rubber Dust Collection Roller,5,Bearings,Ball/Tapered Roller Bearing,284,pieces,2 bearings per roller
249,IIR Rubber Dust Collection Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
249,IIR Rubber Dust Collection Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
250,Flexo Printing Roller,1,Roller Core (Shaft),Alloy Steel (Flexo),193,piece,Inner diameter ~ 25.0mm; length ~ 752.0mm
250,Flexo Printing Roller,2,Flexo Rubber Compound,Hardness ~ 31 Shore A,131.14,kg,Ring volume calculation for rubber cover
250,Flexo Printing Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,10615.0,ml,Estimated usage scaled by quantity
250,Flexo Printing Roller,4,End Caps (if applicable),Steel or Aluminum,386,pieces,2 end caps per roller
250,Flexo Printing Roller,5,Bearings,Ball/Tapered Roller Bearing,386,pieces,2 bearings per roller
250,Flexo Printing Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
250,Flexo Printing Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
251,Manual Adhesive Roller,1,Roller Core (Shaft),Aluminum (Manual Roller),24,piece,Inner diameter ~ 25.0mm; length ~ 337.0mm
251,Manual Adhesive Roller,2,Adhesive Roller Cover,Hardness ~ 22 Shore A,2.66,kg,Ring volume calculation for rubber cover
251,Manual Adhesive Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,960.0,ml,Estimated usage scaled by quantity
251,Manual Adhesive Roller,4,End Caps (if applicable),Steel or Aluminum,48,pieces,2 end caps per roller
251,Manual Adhesive Roller,5,Bearings,Ball/Tapered Roller Bearing,48,pieces,2 bearings per roller
251,Manual Adhesive Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
251,Manual Adhesive Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
252,IIR Rubber Dust Collection Roller,1,Roller Core (Shaft),Carbon Steel (Dust Coll.),180,piece,Inner diameter ~ 22.0mm; length ~ 472.0mm
252,IIR Rubber Dust Collection Roller,2,IIR Rubber Cover,Hardness ~ 40 Shore A,76.87,kg,Ring volume calculation for rubber cover
252,IIR Rubber Dust Collection Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,7200.0,ml,Estimated usage scaled by quantity
252,IIR Rubber Dust Collection Roller,4,End Caps (if applicable),Steel or Aluminum,360,pieces,2 end caps per roller
252,IIR Rubber Dust Collection Roller,5,Bearings,Ball/Tapered Roller Bearing,360,pieces,2 bearings per roller
252,IIR Rubber Dust Collection Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
252,IIR Rubber Dust Collection Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
253,NBR Rubber Roller,1,Roller Core (Shaft),Steel (NBR),40,piece,Inner diameter ~ 23.0mm; length ~ 618.0mm
253,NBR Rubber Roller,2,NBR Rubber Compound,Hardness ~ 32 Shore A,28.29,kg,Ring volume calculation for rubber cover
253,NBR Rubber Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,2000.0,ml,Estimated usage scaled by quantity
253,NBR Rubber Roller,4,End Caps (if applicable),Steel or Aluminum,80,pieces,2 end caps per roller
253,NBR Rubber Roller,5,Bearings,Ball/Tapered Roller Bearing,80,pieces,2 bearings per roller
253,NBR Rubber Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
253,NBR Rubber Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
254,Steel Coil Tension Roller,1,Roller Core (Shaft),Carbon Steel (Heavy-Duty),98,piece,Inner diameter ~ 24.0mm; length ~ 710.0mm
254,Steel Coil Tension Roller,2,High-Tension PU Cover,Hardness ~ 71 Shore A,75.48,kg,Ring volume calculation for rubber cover
254,Steel Coil Tension Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,6860.0,ml,Estimated usage scaled by quantity
254,Steel Coil Tension Roller,4,End Caps (if applicable),Steel or Aluminum,196,pieces,2 end caps per roller
254,Steel Coil Tension Roller,5,Bearings,Ball/Tapered Roller Bearing,196,pieces,2 bearings per roller
254,Steel Coil Tension Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
254,Steel Coil Tension Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
255,Anti-Static Silicone Roller,1,Roller Core (Shaft),Stainless Steel (Anti-Static),44,piece,Inner diameter ~ 30.0mm; length ~ 435.0mm
255,Anti-Static Silicone Roller,2,Anti-Static Silicone Cover,Hardness ~ 54 Shore A,17.76,kg,Ring volume calculation for rubber cover
255,Anti-Static Silicone Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,1980.0,ml,Estimated usage scaled by quantity
255,Anti-Static Silicone Roller,4,End Caps (if applicable),Steel or Aluminum,88,pieces,2 end caps per roller
255,Anti-Static Silicone Roller,5,Bearings,Ball/Tapered Roller Bearing,88,pieces,2 bearings per roller
255,Anti-Static Silicone Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
255,Anti-Static Silicone Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
256,Conveyor Silicone Belt,1,Roller Core (Shaft),Steel Reinforced Belt,121,piece,Inner diameter ~ 36.0mm; length ~ 679.0mm
256,Conveyor Silicone Belt,2,Conveyor Silicone Belt,Hardness ~ 59 Shore A,132.32,kg,Ring volume calculation for rubber cover
256,Conveyor Silicone Belt,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,3630.0,ml,Estimated usage scaled by quantity
256,Conveyor Silicone Belt,4,End Caps (if applicable),Steel or Aluminum,242,pieces,2 end caps per roller
256,Conveyor Silicone Belt,5,Bearings,Ball/Tapered Roller Bearing,242,pieces,2 bearings per roller
256,Conveyor Silicone Belt,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
256,Conveyor Silicone Belt,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
257,Static Dissipative Roller,1,Roller Core (Shaft),Stainless Steel (ESD),38,piece,Inner diameter ~ 27.0mm; length ~ 401.0mm
257,Static Dissipative Roller,2,ESD Rubber Compound,Hardness ~ 33 Shore A,12.08,kg,Ring volume calculation for rubber cover
257,Static Dissipative Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,1900.0,ml,Estimated usage scaled by quantity
257,Static Dissipative Roller,4,End Caps (if applicable),Steel or Aluminum,76,pieces,2 end caps per roller
257,Static Dissipative Roller,5,Bearings,Ball/Tapered Roller Bearing,76,pieces,2 bearings per roller
257,Static Dissipative Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
257,Static Dissipative Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
258,Gravure Printing Roller,1,Roller Core (Shaft),Alloy Steel (Gravure),139,piece,Inner diameter ~ 30.0mm; length ~ 558.0mm
258,Gravure Printing Roller,2,Gravure Rubber Compound,Hardness ~ 38 Shore A,28.47,kg,Ring volume calculation for rubber cover
258,Gravure Printing Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,7645.0,ml,Estimated usage scaled by quantity
258,Gravure Printing Roller,4,End Caps (if applicable),Steel or Aluminum,278,pieces,2 end caps per roller
258,Gravure Printing Roller,5,Bearings,Ball/Tapered Roller Bearing,278,pieces,2 bearings per roller
258,Gravure Printing Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
258,Gravure Printing Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
259,Anti-Static Silicone Roller,1,Roller Core (Shaft),Stainless Steel (Anti-Static),153,piece,Inner diameter ~ 25.0mm; length ~ 813.0mm
259,Anti-Static Silicone Roller,2,Anti-Static Silicone Cover,Hardness ~ 50 Shore A,152.95,kg,Ring volume calculation for rubber cover
259,Anti-Static Silicone Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,6885.0,ml,Estimated usage scaled by quantity
259,Anti-Static Silicone Roller,4,End Caps (if applicable),Steel or Aluminum,306,pieces,2 end caps per roller
259,Anti-Static Silicone Roller,5,Bearings,Ball/Tapered Roller Bearing,306,pieces,2 bearings per roller
259,Anti-Static Silicone Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
259,Anti-Static Silicone Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
260,Offset Printing Rubber Roller,1,Roller Core (Shaft),Alloy Steel (Offset Printing),12,piece,Inner diameter ~ 21.0mm; length ~ 666.0mm
260,Offset Printing Rubber Roller,2,Printing Rubber Compound,Hardness ~ 40 Shore A,7.24,kg,Ring volume calculation for rubber cover
260,Offset Printing Rubber Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,600.0,ml,Estimated usage scaled by quantity
260,Offset Printing Rubber Roller,4,End Caps (if applicable),Steel or Aluminum,24,pieces,2 end caps per roller
260,Offset Printing Rubber Roller,5,Bearings,Ball/Tapered Roller Bearing,24,pieces,2 bearings per roller
260,Offset Printing Rubber Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
260,Offset Printing Rubber Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
261,Conveyor Silicone Belt,1,Roller Core (Shaft),Steel Reinforced Belt,195,piece,Inner diameter ~ 40.0mm; length ~ 663.0mm
261,Conveyor Silicone Belt,2,Conveyor Silicone Belt,Hardness ~ 40 Shore A,26.55,kg,Ring volume calculation for rubber cover
261,Conveyor Silicone Belt,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,5850.0,ml,Estimated usage scaled by quantity
261,Conveyor Silicone Belt,4,End Caps (if applicable),Steel or Aluminum,390,pieces,2 end caps per roller
261,Conveyor Silicone Belt,5,Bearings,Ball/Tapered Roller Bearing,390,pieces,2 bearings per roller
261,Conveyor Silicone Belt,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
261,Conveyor Silicone Belt,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
262,Anti-Static Silicone Roller,1,Roller Core (Shaft),Stainless Steel (Anti-Static),83,piece,Inner diameter ~ 21.0mm; length ~ 861.0mm
262,Anti-Static Silicone Roller,2,Anti-Static Silicone Cover,Hardness ~ 48 Shore A,73.08,kg,Ring volume calculation for rubber cover
262,Anti-Static Silicone Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,3735.0,ml,Estimated usage scaled by quantity
262,Anti-Static Silicone Roller,4,End Caps (if applicable),Steel or Aluminum,166,pieces,2 end caps per roller
262,Anti-Static Silicone Roller,5,Bearings,Ball/Tapered Roller Bearing,166,pieces,2 bearings per roller
